spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,StnX,StnY,X0,Y0,X,Y,
1,0.769600749,0.751020253,-1.659475565,0.999886513,0.820663154,0.680504143,-1.594443321,0.999833882,0.84197551,0.687513292,-1.59408617,0.999788642,0.860801101,0.693551183,-1.594626665,0.999756992,0.744345069,0.649761915,-1.643352151,0.99988234,0.716240704,0.636893511,-1.642371535,0.999891758,0.693899095,0.624672234,-1.64246428,0.99990046,0.868799984,0.703125358,-0.997418523,0.999738753,0.630565286,0.616833925,-1.198107481,0.999932587,0.778559148,0.836396277,-1.420747042,0.999930441,0.696239233,0.816223204,-1.479407072,0.999951661,0.908023477,0.960100353,-0.493977547,0.998798549,0.401153952,0.929454863,-0.828698933,0.999593318,7,-17,2,2,-5,19,
2,0.35357675,0.692485571,-1.500647783,0.999889612,0.380207598,0.594903231,-1.445893407,0.999893963,0.41023317,0.585314393,-1.446444273,0.999889731,0.439759105,0.575134516,-1.446743369,0.999870181,0.307046235,0.61936599,-1.404297471,0.99988538,0.280465901,0.625612974,-1.403063536,0.999882519,0.25611189,0.632254899,-1.40349412,0.999870062,0.499320358,0.592905641,-0.931507468,0.999909222,0.237346619,0.661801636,-0.711744487,0.999898314,0.411979765,0.772954166,-1.300966501,0.999910951,0.330848783,0.792473078,-1.239363313,0.999857306,0.717988074,0.986567438,-0.55416733,0.992546976,0.164015263,0.994334817,-0.289498478,0.992032707,7,-17,18,-6,11,11,
2,0.237002179,0.705637157,-1.446762681,0.999889135,0.253534168,0.606595278,-1.418334723,0.999849558,0.277051032,0.58813554,-1.419145346,0.999876022,0.298929393,0.572043002,-1.419865012,0.999857426,0.186044499,0.649247825,-1.35152173,0.999802053,0.164117306,0.659626186,-1.350116372,0.99977839,0.143559933,0.670356095,-1.350476623,0.99967885,0.372116268,0.582047045,-0.970191956,0.99990952,0.151236475,0.695548594,-0.621188581,0.999772131,0.30949223,0.771222949,-1.26780808,0.999935567,0.234663203,0.806356251,-1.169865012,0.999853313,0.661623538,0.948853076,-0.72084558,0.995736361,0.117466569,1.015328646,-0.137259424,0.990894198,7,-17,21,-1,14,16,
2,0.229322508,0.70693469,-1.425186753,0.999886572,0.245426863,0.607959986,-1.401077032,0.999845624,0.269325852,0.588680863,-1.401940107,0.999874771,0.290769368,0.572106123,-1.402720571,0.999856651,0.178203657,0.651467919,-1.329103708,0.99979198,0.156951398,0.662183821,-1.327656269,0.999764323,0.137234852,0.673330724,-1.328027725,0.999652147,0.3646411,0.581282794,-0.969811082,0.999910057,0.146745592,0.698079228,-0.601941466,0.999758363,0.302275538,0.771261215,-1.253836036,0.999936402,0.229075223,0.808023095,-1.148950815,0.999848664,0.661397099,0.948279321,-0.724016488,0.995890498,0.116097391,1.01440382,-0.121254839,0.990323663,7,-17,21,-1,14,16,
2,0.22225377,0.710132241,-1.331201553,0.999882579,0.238257378,0.611532092,-1.314640045,0.999839306,0.262758076,0.591102779,-1.315480471,0.99987185,0.28427878,0.573312819,-1.316328764,0.999853432,0.170449093,0.655092478,-1.242340684,0.99977988,0.14967972,0.666204393,-1.24088645,0.999749482,0.1310018,0.677615345,-1.241273165,0.999625385,0.358025104,0.580641627,-0.919755757,0.999909163,0.142514467,0.699892998,-0.541869819,0.999746203,0.295720071,0.771662176,-1.16967845,0.999936402,0.222410083,0.810652912,-1.062853336,0.999843597,0.651432574,0.94490689,-0.684662223,0.996050835,0.113730013,1.012316585,-0.096018404,0.990453184,7,-17,20,-4,13,13,
2,0.209635064,0.71972084,-1.309197068,0.999880791,0.223759502,0.623105168,-1.287644506,0.999830246,0.248048812,0.601395428,-1.288342953,0.999871671,0.269542307,0.580430984,-1.289051175,0.999851286,0.155370578,0.665739715,-1.22036767,0.999760091,0.134921283,0.678625166,-1.218990564,0.999731004,0.116511323,0.691078067,-1.219304562,0.999584019,0.339693636,0.580441892,-0.884758592,0.999910712,0.126010284,0.711086392,-0.529013574,0.999725521,0.285020351,0.774795234,-1.145497918,0.999938428,0.212131709,0.821729839,-1.045059919,0.999836028,0.636032462,0.939247429,-0.619361401,0.996669888,0.112394944,1.025903821,-0.120836005,0.991305649,7,-17,17,-5,10,12,
2,0.206148386,0.72063309,-1.320676804,0.999885201,0.220472306,0.624670625,-1.29139924,0.999835372,0.244871348,0.602817714,-1.29229033,0.999876082,0.266376913,0.581480205,-1.293141484,0.999856353,0.151905566,0.666929364,-1.229398489,0.99976635,0.131381035,0.679827809,-1.228072405,0.999737382,0.113046482,0.692224681,-1.228429794,0.999591351,0.335618287,0.580465376,-0.885792434,0.999914408,0.122461677,0.712109029,-0.541055024,0.999730229,0.281868637,0.774959326,-1.154011965,0.999941111,0.20870623,0.822650135,-1.058164239,0.999839962,0.631967485,0.93867892,-0.63070935,0.996793628,0.109096564,1.026908636,-0.123381458,0.991419256,7,-17,18,-4,11,13,
2,0.202849224,0.720924258,-1.333039522,0.999884069,0.216455743,0.62587297,-1.304966211,0.999832749,0.240920335,0.603821516,-1.305781603,0.99987483,0.262409031,0.582095981,-1.306553006,0.999855697,0.148045138,0.667662501,-1.241942286,0.999760747,0.127588183,0.680557787,-1.24059844,0.999728799,0.1094843,0.692903399,-1.240949869,0.999575794,0.33054328,0.580394685,-0.887884736,0.999914348,0.118966602,0.712930799,-0.54592973,0.999719858,0.278767973,0.774775445,-1.164525986,0.999941051,0.206540465,0.822954834,-1.067889333,0.999835551,0.629685044,0.938706338,-0.663144946,0.996902525,0.108700357,1.032814503,-0.114629969,0.991151035,7,-17,19,-7,12,10,
0,0.457374871,0.707874656,-1.837198019,0.99986583,0.512848079,0.605264425,-1.777207136,0.999837279,0.541118741,0.602543533,-1.777489901,0.999822676,0.56472069,0.60112071,-1.777632356,0.999795377,0.409091711,0.605230749,-1.758573294,0.999831557,0.383790135,0.602819145,-1.757596731,0.999822021,0.363670647,0.60203141,-1.757987618,0.999811769,0.607640803,0.631910682,-1.192063212,0.999836028,0.342705309,0.635825753,-1.084602833,0.999871373,0.519184053,0.802485347,-1.604289293,0.999911904,0.40886575,0.796593964,-1.57536757,0.99990499,0.790505826,0.998246551,-0.727448583,0.994901657,0.216222763,1.000324845,-0.55191493,0.996810436,7,-17,9,-5,2,12,
0,0.456980765,0.708163202,-1.828560233,0.999867737,0.512286067,0.605407298,-1.769913316,0.999837935,0.540598035,0.602680027,-1.770156503,0.999822974,0.564093351,0.601231575,-1.770290375,0.99979502,0.408340275,0.60558027,-1.749886513,0.999833584,0.383042157,0.60321635,-1.748852968,0.999825001,0.362879694,0.602504969,-1.749252915,0.99981606,0.60717237,0.631878972,-1.191283584,0.999835193,0.341678292,0.636021614,-1.077248693,0.999874175,0.518800795,0.8025015,-1.598048925,0.999911547,0.408504814,0.796995759,-1.567074537,0.999906242,0.789430916,0.998537183,-0.724758625,0.994812191,0.216230437,1.000526905,-0.550666213,0.996869147,7,-17,5,-5,-2,12,
0,0.456529766,0.708458662,-1.832956553,0.999871075,0.511618853,0.605497241,-1.775893927,0.999842465,0.540033937,0.602724314,-1.776130438,0.999827862,0.563403964,0.601245463,-1.776275992,0.999800324,0.407672495,0.605867028,-1.754340529,0.999838293,0.382378757,0.603536844,-1.753275275,0.999830246,0.362190336,0.602872729,-1.753657579,0.999821663,0.606894433,0.631871879,-1.198293328,0.999839842,0.340958029,0.636313617,-1.078788519,0.999878407,0.518511236,0.802705705,-1.602771044,0.999913692,0.408208668,0.797528148,-1.570022345,0.999908864,0.78901732,0.998656809,-0.734467268,0.994832993,0.216078788,1.00068593,-0.550244451,0.996912479,7,-17,-3,-1,-10,16,
0,0.456339508,0.708521962,-1.771903276,0.999877274,0.511267364,0.605504155,-1.713155031,0.999849617,0.53978622,0.602723241,-1.713375688,0.999835372,0.563186646,0.601236045,-1.713504434,0.999809027,0.407361835,0.605897248,-1.689730048,0.999845862,0.382090628,0.603574097,-1.688481092,0.999838114,0.361898184,0.60293293,-1.688855529,0.999830186,0.606812656,0.631870329,-1.138947248,0.999845803,0.340560377,0.636522055,-1.007515669,0.999883711,0.518445849,0.802744687,-1.54538548,0.999917507,0.408094347,0.797814548,-1.50893712,0.999912918,0.788931549,0.998914897,-0.696743727,0.99490273,0.215763837,1.001175046,-0.512172103,0.997002363,7,-17,0,0,-7,17,
0,0.459371865,0.697206914,-1.738429785,0.999417663,0.504607022,0.593292952,-1.663058877,0.999589801,0.530598819,0.590864718,-1.663778305,0.999567747,0.551817596,0.588883102,-1.664136648,0.999539375,0.410434008,0.598552883,-1.646080017,0.99955219,0.382522523,0.599263549,-1.64587152,0.999500155,0.362982929,0.601067364,-1.64638865,0.999490023,0.597602248,0.620565772,-1.032471776,0.99971205,0.339084625,0.637621939,-0.944809735,0.999670625,0.515246272,0.791014135,-1.487306356,0.999498069,0.41130361,0.79128623,-1.46568501,0.999493837,0.791427493,0.997080386,-0.656858325,0.979952872,0.228075236,0.997176945,-0.37059167,0.966675103,-25,1,8,-12,33,-13,2
0,0.458839744,0.696961522,-1.691282868,0.99944526,0.503598213,0.59313333,-1.614796638,0.999610007,0.530038953,0.590777159,-1.615556717,0.99958986,0.551185608,0.588852584,-1.615886331,0.999564052,0.409870297,0.598204494,-1.597919345,0.99957037,0.382338345,0.598911703,-1.597641706,0.999517977,0.36290887,0.600786328,-1.598172784,0.999506295,0.597397685,0.620562136,-0.984926403,0.999728799,0.33948651,0.637402296,-0.895880401,0.99968189,0.51507473,0.790480494,-1.441381931,0.999526322,0.411189377,0.79106164,-1.419207811,0.9995175,0.791507602,0.997071326,-0.608957767,0.980916321,0.229303792,0.997481227,-0.337539673,0.967572987,-25,1,9,-13,34,-14,2
0,0.458416164,0.694963753,-1.640814185,0.999478519,0.503164053,0.59202075,-1.562609076,0.999632657,0.529842079,0.589768112,-1.56332159,0.999614656,0.550937712,0.587999761,-1.563599825,0.999590516,0.409312099,0.597375214,-1.546476126,0.9995929,0.382164538,0.598223746,-1.546134114,0.999542177,0.362865388,0.600263715,-1.546642184,0.999529123,0.597379625,0.619936109,-0.937985778,0.999746382,0.340526998,0.636918068,-0.851870716,0.999697506,0.515065551,0.789096236,-1.394711375,0.999557376,0.411121309,0.790243685,-1.373260975,0.999545872,0.791762829,0.996949911,-0.5703758,0.981933415,0.23194471,0.997588158,-0.314305156,0.968957067,-25,1,10,-14,35,-15,2
0,0.451540619,0.674563766,-1.557973504,0.99947083,0.499323308,0.575323761,-1.480589509,0.999597967,0.528096557,0.572749019,-1.481207252,0.999591768,0.549197555,0.571877241,-1.481485128,0.999571621,0.407359689,0.584309638,-1.468714476,0.999529839,0.382610381,0.58643651,-1.468617797,0.999467015,0.364694417,0.589167476,-1.469102621,0.999443293,0.597756147,0.607026935,-0.875009358,0.999736726,0.351887852,0.62353152,-0.814641476,0.999608397,0.512645245,0.764206111,-1.321052074,0.999575078,0.409586668,0.771832883,-1.305862308,0.999503553,0.784285426,0.982861757,-0.543778539,0.985767663,0.251552492,0.962281346,-0.324424237,0.974773645,-25,1,10,-14,35,-15,2
0,0.45067367,0.662335336,-1.594138384,0.999109983,0.497468323,0.565287709,-1.511831522,0.999296784,0.526108503,0.563080251,-1.512506247,0.999260187,0.546322465,0.562820613,-1.512789965,0.999257743,0.40655762,0.573119164,-1.499225497,0.999199688,0.382043421,0.574958503,-1.499002218,0.999090493,0.363305211,0.577626765,-1.499475241,0.999080002,0.59183681,0.601010382,-0.88747251,0.999482334,0.345325887,0.61700815,-0.820664585,0.999213338,0.509884179,0.755775869,-1.350258231,0.99916482,0.406957686,0.763367772,-1.333808899,0.998976648,0.768272519,0.983234167,-0.535529733,0.977040231,0.22076495,0.974137127,-0.309990495,0.958481371,-25,1,11,-13,36,-14,2
0,0.44479394,0.6664505,-1.68338263,0.999255002,0.492451906,0.567628622,-1.608171463,0.999390423,0.520763993,0.566239357,-1.608761787,0.999360561,0.54035306,0.566592574,-1.609115601,0.999360681,0.401870906,0.573299527,-1.602960944,0.999296963,0.3773157,0.574876428,-1.602488756,0.999197185,0.357475489,0.57733649,-1.603022337,0.999191403,0.583105326,0.60269624,-0.962007701,0.999562979,0.337272942,0.615877807,-0.920720875,0.999331295,0.500098467,0.760313988,-1.426119566,0.999341965,0.399990529,0.764261782,-1.416092753,0.999195814,0.760052621,0.980344892,-0.526040196,0.982590139,0.210136816,0.971791923,-0.438381374,0.967128396,-25,1,8,-12,33,-13,2
0,0.442576945,0.667942941,-1.60765934,0.999368489,0.489414871,0.567734659,-1.530318975,0.999499142,0.517747045,0.566166937,-1.530954242,0.999484122,0.537354231,0.566233635,-1.531294584,0.999487519,0.397991121,0.573943198,-1.523630857,0.999395609,0.373489201,0.576041281,-1.523453951,0.999297082,0.353330791,0.579681635,-1.52401185,0.99927634,0.579979002,0.601801574,-0.913075089,0.999661088,0.333662331,0.618824899,-0.861590385,0.999428451,0.499378145,0.760618746,-1.363961458,0.999481916,0.398731232,0.766607463,-1.353111506,0.999343157,0.767632604,0.978005588,-0.536503315,0.986394584,0.216745287,0.975648463,-0.348173082,0.96876961,-25,1,9,-13,34,-14,2
0,0.441807657,0.664286971,-1.679704666,0.999436021,0.487931013,0.566255748,-1.604140639,0.999532163,0.516639471,0.564510286,-1.60471034,0.999502838,0.536691368,0.564312756,-1.604964614,0.999515176,0.397096783,0.572351038,-1.594112039,0.99944669,0.372802675,0.574492455,-1.593610764,0.999350905,0.352680385,0.578062415,-1.594106436,0.999356806,0.579983532,0.600319982,-0.978383243,0.999663353,0.333644778,0.618358791,-0.915364265,0.999489784,0.499542087,0.757549644,-1.43432653,0.999561906,0.39806813,0.764606178,-1.41737926,0.999456525,0.76829648,0.979287684,-0.552293301,0.98823601,0.216665536,0.978908658,-0.408523738,0.974701822,-25,1,8,-14,33,-15,2
0,0.441331208,0.664239943,-1.717954874,0.999460816,0.487463892,0.566229224,-1.638276339,0.999549687,0.516315103,0.564497948,-1.638902068,0.999521971,0.536487281,0.564307153,-1.639141798,0.999532878,0.396587074,0.572247863,-1.63178134,0.999468386,0.372308791,0.574394405,-1.631366491,0.999377728,0.352143407,0.577980936,-1.631871462,0.999383986,0.579955697,0.600320458,-0.993107438,0.999677002,0.333361298,0.618333042,-0.944930375,0.999511242,0.49932608,0.757556498,-1.463448524,0.999581933,0.397249162,0.764603972,-1.452077508,0.999481738,0.768110991,0.98002553,-0.554194391,0.988673747,0.213504121,0.979862034,-0.427260876,0.975730121,-25,1,8,-14,33,-15,2
0,0.440545499,0.664211214,-1.711465836,0.999478042,0.486623585,0.566194415,-1.634242415,0.999560058,0.515639901,0.564481437,-1.63487649,0.999535263,0.536063552,0.564300597,-1.635141611,0.999543309,0.396003693,0.572082937,-1.625332236,0.999480844,0.371766388,0.574229121,-1.624922752,0.99939537,0.351530612,0.577827275,-1.625437021,0.999400079,0.579929471,0.600321889,-0.995885551,0.999686718,0.333049685,0.618303657,-0.938842177,0.999526441,0.498646021,0.757569075,-1.458978415,0.999599516,0.396305859,0.764574826,-1.445244193,0.999503791,0.768305182,0.981104791,-0.554755509,0.989167511,0.211935043,0.979893565,-0.425466835,0.97695905,-25,1,8,-14,33,-15,2
1,0.585405946,0.698915184,-2.093994617,0.998254359,0.626321554,0.616459787,-2.012551546,0.998445928,0.651299,0.621727109,-2.013180733,0.998170555,0.67500633,0.627302885,-2.013494492,0.998244226,0.557853103,0.592029214,-2.042558193,0.998529315,0.528517306,0.581929386,-2.042838573,0.998394489,0.499177784,0.577259004,-2.043515682,0.998633742,0.695469379,0.652316928,-1.31687212,0.998359621,0.43782419,0.617421567,-1.452168703,0.99873656,0.604186296,0.802530706,-1.812266707,0.997828305,0.527665496,0.776742637,-1.854137063,0.998102665,0.807820201,0.978546321,-0.747614264,0.961651266,0.270044297,0.984059572,-0.817474961,0.952495217,-25,1,2,-14,27,-15,1
1,0.621222854,0.716942608,-1.886448503,0.998320103,0.669081509,0.635286152,-1.790858984,0.998421848,0.695235848,0.640631735,-1.791067719,0.998037815,0.720389128,0.646813154,-1.791102052,0.998140156,0.594689488,0.612161219,-1.837446213,0.998565972,0.565750837,0.600313425,-1.836688042,0.998425782,0.535958588,0.589704752,-1.83735311,0.998715401,0.73594296,0.672154069,-1.083749533,0.998097062,0.471006691,0.616842389,-1.295911789,0.998886943,0.637735784,0.821460843,-1.60975492,0.998141706,0.560086727,0.79453522,-1.671009421,0.998509288,0.825617969,0.988220334,-0.482810557,0.965531409,0.290136218,0.984692276,-0.82646358,0.965870678,-25,1,2,-14,27,-15,1
1,0.621626973,0.724721134,-1.826114416,0.999552846,0.672929287,0.639816165,-1.735099792,0.999507964,0.699963987,0.644544303,-1.735314608,0.999325573,0.725801826,0.650426567,-1.735325813,0.999341846,0.596674263,0.619326413,-1.784528375,0.999563813,0.56766361,0.608547568,-1.783851862,0.999539614,0.537460029,0.597980261,-1.784385443,0.99962908,0.743700624,0.675186276,-1.049940467,0.99926126,0.47088623,0.617733955,-1.271249652,0.999704599,0.640582144,0.830335498,-1.560334086,0.999604642,0.560337305,0.805046499,-1.62508297,0.999686599,0.833052814,0.99105227,-0.496882141,0.98944211,0.279148757,0.989356279,-0.841726005,0.99121052,-25,1,2,-14,27,-15,1
1,0.617936611,0.724888265,-1.813863397,0.999733269,0.667810738,0.63974613,-1.725735426,0.999683321,0.694129586,0.644099593,-1.725894213,0.999557376,0.719124913,0.649602175,-1.725943327,0.999567032,0.594228625,0.619917691,-1.756199241,0.999718904,0.565048993,0.609461069,-1.755280733,0.999703765,0.535586774,0.599658012,-1.755699515,0.999759793,0.738994896,0.674978077,-1.049447656,0.999491155,0.471753985,0.620089293,-1.191139579,0.99980396,0.635646343,0.829020381,-1.553176641,0.999777317,0.55835402,0.805331647,-1.593066692,0.99981761,0.834127903,0.999491751,-0.527104318,0.992518961,0.283864677,0.98957175,-0.742583692,0.994149268,-25,1,2,-14,27,-15,1
1,0.615130067,0.725411773,-1.961639643,0.999741971,0.663185835,0.639627218,-1.880547881,0.999678612,0.689176083,0.643716037,-1.880734801,0.999548793,0.714317501,0.648859143,-1.88074708,0.999566734,0.589709878,0.620611608,-1.918824792,0.999712706,0.558075905,0.610443056,-1.918060064,0.999693811,0.528508425,0.601558566,-1.918546319,0.999754369,0.735614836,0.673272729,-1.201129317,0.999481916,0.46922484,0.623210847,-1.370381117,0.999797821,0.633566499,0.8288427,-1.693555474,0.99978739,0.556387961,0.80662173,-1.744072676,0.999821126,0.836155772,0.990441918,-0.614238143,0.993379772,0.285239905,0.993232906,-0.857229352,0.994724512,-25,1,2,-14,27,-15,1
1,0.613461614,0.723833501,-2.030252218,0.999576628,0.659973919,0.636867583,-1.948913336,0.999537587,0.685596049,0.640669942,-1.949306846,0.999379992,0.710510135,0.645217478,-1.949516296,0.999401867,0.587127268,0.618368804,-1.981440544,0.99957484,0.555122077,0.608168602,-1.980972528,0.999537051,0.524870276,0.599647462,-1.981519699,0.999623537,0.731332481,0.667584419,-1.272339702,0.999362111,0.467660278,0.620754659,-1.404545069,0.999689043,0.632381558,0.826968849,-1.751471162,0.999637365,0.554026127,0.804889441,-1.800243139,0.999692619,0.841092467,0.976394236,-0.704365969,0.991052747,0.295687169,0.979248941,-0.769997358,0.991431892,-25,1,2,-14,27,-15,1
1,0.61238867,0.722282648,-2.012251377,0.999570191,0.65852344,0.635730147,-1.941621542,0.999537528,0.683697581,0.639625907,-1.942209005,0.999390543,0.708606362,0.644299448,-1.942578554,0.999403656,0.586052299,0.61735785,-1.964145064,0.999572933,0.554144919,0.607478797,-1.964443564,0.999539196,0.523782551,0.599334955,-1.964955926,0.99961859,0.730068326,0.667048991,-1.265188456,0.999381363,0.467335314,0.620660424,-1.381096005,0.999683857,0.631631851,0.825555205,-1.736771226,0.999625564,0.552750349,0.803343117,-1.774766207,0.999675274,0.840058446,0.974810421,-0.689612269,0.990850627,0.298341602,0.979244649,-0.739440084,0.990674257,-25,1,2,-14,27,-15,1
1,0.611573696,0.721219599,-2.007315159,0.99956125,0.657420397,0.634917915,-1.935336709,0.999528646,0.68229419,0.638896644,-1.935846686,0.999389052,0.707200229,0.643700242,-1.936152101,0.999392271,0.585071445,0.616566598,-1.963309288,0.999563992,0.553149521,0.606885135,-1.963018775,0.999535024,0.522624135,0.599035501,-1.96351409,0.999608159,0.729057372,0.666800499,-1.257249117,0.999385238,0.466667354,0.620603323,-1.378298521,0.9996714,0.63107127,0.824765503,-1.734920859,0.999597907,0.55168885,0.802420795,-1.771044493,0.999643445,0.838957667,0.973491967,-0.697981358,0.990212679,0.300199032,0.978837848,-0.746737599,0.989607632,-25,1,2,-14,27,-15,1
1,0.60964638,0.719142556,-2.002200127,0.999593675,0.655450106,0.633165419,-1.932495117,0.999567628,0.680094063,0.637353063,-1.932834387,0.999457836,0.705100775,0.642485857,-1.933015108,0.999443471,0.582163393,0.614966333,-1.953023672,0.999595165,0.549811661,0.605896831,-1.953006148,0.999577284,0.518561184,0.598634958,-1.953418016,0.999628663,0.727786481,0.666545093,-1.262014508,0.999464154,0.464408934,0.620847285,-1.360287309,0.999692917,0.629619479,0.823758841,-1.732514143,0.999616146,0.548614681,0.800781965,-1.762540579,0.999643981,0.836911678,0.972309351,-0.713653088,0.990544677,0.302118242,0.976187289,-0.750957668,0.989071727,-25,1,2,-14,27,-15,1
1,0.609201312,0.71867615,-1.995885134,0.999603271,0.655124366,0.632710218,-1.926581383,0.999578893,0.679733157,0.636958122,-1.92690599,0.999477446,0.704737782,0.64216578,-1.927060843,0.999458194,0.581643224,0.614443958,-1.944783807,0.999604166,0.549235463,0.605479002,-1.944802523,0.999589384,0.517887831,0.598385513,-1.945195436,0.999634683,0.727499187,0.666475832,-1.256087422,0.999486387,0.46402216,0.62084645,-1.34862566,0.999699473,0.629162133,0.823570967,-1.72700727,0.999621153,0.547828853,0.800241292,-1.754612207,0.999644041,0.836241126,0.972033262,-0.709590316,0.990636766,0.302271903,0.975356996,-0.745494246,0.988933563,-25,1,3,-13,28,-14,1
1,0.609035969,0.717897475,-1.996046305,0.999610066,0.654927492,0.632139206,-1.925347567,0.999585927,0.679509878,0.636469841,-1.925668955,0.999491155,0.704500496,0.641765654,-1.925814033,0.999466419,0.581294179,0.613704979,-1.946866393,0.999610662,0.548804581,0.604828179,-1.946913123,0.999599576,0.51730752,0.597984731,-1.947338104,0.999639571,0.727216601,0.666393638,-1.253932476,0.999501169,0.463301182,0.620863199,-1.360352397,0.999704003,0.628940225,0.823242843,-1.726895332,0.999619842,0.547332764,0.799569964,-1.758826971,0.999640405,0.835385799,0.972040892,-0.709359586,0.99041605,0.301851094,0.975367248,-0.764193416,0.988573849,-25,1,7,-13,32,-14,1
2,0.292351037,0.697024167,-1.468297958,0.998342812,0.319960356,0.595849633,-1.432491302,0.998441577,0.346250594,0.580740511,-1.433340907,0.998694003,0.37378186,0.566666961,-1.434040308,0.998574913,0.255824476,0.628084242,-1.364652395,0.99781239,0.235609248,0.635549843,-1.363510966,0.997679889,0.216762349,0.643017471,-1.364085078,0.997125566,0.44963479,0.581334472,-0.930525303,0.999265909,0.231889367,0.671756625,-0.624598086,0.997919738,0.360641748,0.772939026,-1.275473356,0.999048293,0.290528238,0.797331691,-1.183180571,0.997975349,0.726457536,0.975681901,-0.583485782,0.983800948,0.186870366,1.001003385,-0.150835484,0.964978516,-25,1,8,-14,33,-15,1
2,0.299262941,0.695362806,-1.485797286,0.999070287,0.327972442,0.595176876,-1.437553287,0.999020994,0.356119394,0.581303537,-1.438357592,0.999188364,0.387174189,0.56841433,-1.438788652,0.999080479,0.267732888,0.624395728,-1.372924089,0.99866873,0.250007123,0.631879985,-1.371972442,0.998650312,0.232816532,0.639274538,-1.372410774,0.998299241,0.462801993,0.586302936,-0.90656203,0.999502718,0.246537417,0.667983353,-0.581173003,0.998765469,0.364848405,0.772823215,-1.280494928,0.999491394,0.294559479,0.793029428,-1.188515663,0.99893862,0.737993658,0.979200602,-0.606139243,0.989669979,0.190759704,1.024645925,-0.106311426,0.979397774,-25,1,9,-13,34,-14,1
2,0.302314341,0.696703017,-1.463164449,0.999402344,0.330135703,0.595874667,-1.415133715,0.999354541,0.358896017,0.581949055,-1.415826797,0.999471784,0.390148103,0.56914556,-1.416199565,0.999392271,0.269588888,0.625039995,-1.357001662,0.999122202,0.251699388,0.632595301,-1.355850458,0.999119401,0.234343082,0.640151441,-1.356333613,0.998865187,0.465547621,0.587864816,-0.884940445,0.999675453,0.247041732,0.668893278,-0.584181488,0.999170542,0.36811924,0.773873091,-1.258515954,0.999672949,0.295867741,0.794401348,-1.173709035,0.999298036,0.746012747,0.982274711,-0.557512343,0.992318451,0.189450189,1.02780962,-0.164616764,0.984229803,-25,1,8,-14,33,-15,1
2,0.303116679,0.696809351,-1.466847301,0.999454737,0.33079049,0.595891893,-1.418772936,0.999408066,0.359597087,0.581953347,-1.419475675,0.999516726,0.390799314,0.569144189,-1.419852018,0.999442279,0.270065486,0.625299335,-1.360083342,0.999195039,0.252005696,0.632944942,-1.35892427,0.999194324,0.23453787,0.640579164,-1.359401464,0.998957455,0.466419786,0.587917984,-0.889458001,0.999702632,0.247062117,0.669443429,-0.582345665,0.99923718,0.369147122,0.773889482,-1.262141705,0.999701381,0.296282232,0.794576764,-1.176786184,0.999355912,0.748554409,0.982907832,-0.562137723,0.992726862,0.190005615,1.029258132,-0.163954273,0.985062361,-25,1,8,-12,33,-13,1
2,0.30426234,0.696828544,-1.470320106,0.999502122,0.331911862,0.595846951,-1.419390202,0.999456704,0.360634893,0.581841409,-1.420049429,0.999557257,0.391582996,0.569033861,-1.420334935,0.999487519,0.271030754,0.625363111,-1.360664725,0.999261618,0.252845883,0.633025169,-1.359330654,0.999262512,0.235140324,0.640681386,-1.359796762,0.999042451,0.467058092,0.58795464,-0.891730785,0.99972713,0.247123212,0.669519126,-0.584316313,0.999298871,0.370091081,0.773832083,-1.262667656,0.999726951,0.296723187,0.794564486,-1.177040458,0.999408484,0.748710513,0.983430684,-0.562295794,0.99305135,0.187523931,1.029330015,-0.161839545,0.985817254,-25,1,8,-14,33,-15,1
2,0.310878485,0.69725728,-1.529156446,0.999676883,0.338730842,0.594947159,-1.476702452,0.999617636,0.368248522,0.580771148,-1.47721982,0.999689698,0.398753405,0.568270087,-1.477545619,0.999632239,0.275220096,0.62588495,-1.423420787,0.99949342,0.256239355,0.633624732,-1.422140241,0.999503016,0.236976221,0.641442001,-1.422691226,0.999342501,0.471541315,0.588115454,-0.942876697,0.999794602,0.247128397,0.670109749,-0.65444386,0.999517381,0.376966417,0.773028195,-1.320876122,0.999821424,0.299914002,0.794462562,-1.241081953,0.999614596,0.757449567,0.986388803,-0.586030602,0.994242251,0.181793347,1.028122187,-0.251121938,0.989815474,-25,1,8,-14,33,-15,1
2,0.31291759,0.697797775,-1.525696039,0.999752164,0.340986818,0.595051646,-1.475298762,0.99969095,0.370960653,0.580844045,-1.475818872,0.999747038,0.401906401,0.568439782,-1.476165533,0.999697745,0.276631415,0.625987709,-1.420430183,0.999599874,0.257281095,0.633596539,-1.419166565,0.999608874,0.237434536,0.641354024,-1.419703603,0.999481261,0.474892288,0.588094473,-0.945784092,0.999824882,0.247136593,0.669843972,-0.650898576,0.999617457,0.379096627,0.773207247,-1.318680525,0.999864161,0.301022649,0.794387162,-1.236624002,0.999709129,0.759224117,0.98661983,-0.590261757,0.994875371,0.183113903,1.027693272,-0.241057947,0.991987526,-25,1,8,-14,33,-15,1
