spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
1,0.723203897,0.681526959,-0.551006138,0.999781728,0.739325643,0.626253664,-0.508645415,0.999471366,0.753190577,0.631175578,-0.508492291,0.999497592,0.765721321,0.636531472,-0.508600593,0.999339402,0.701363742,0.618262231,-0.537391663,0.999648154,0.687069118,0.6180861,-0.537128091,0.999738932,0.672458112,0.620779693,-0.537457287,0.999715745,0.773252487,0.667880535,-0.238723606,0.99917829,0.64170295,0.653849483,-0.367034525,0.999837041,0.739632308,0.751989722,-0.449161053,0.999673307,0.697568536,0.747507453,-0.482723624,0.999860406,0.827059448,0.971658587,-0.022085166,0.994701505,0.514582753,0.953878701,-0.331216931,0.999172628,0.842257798,1.361152291,0.197034329,0.061841488,0.399907261,1.344431639,-0.35746333,0.404473364,0.850199401,1.647243619,0.197365016,0.01101074,0.42689997,1.669121981,-0.564934254,0.11500489,0.868489623,1.747027636,0.195845038,0.01743648,0.411020041,1.784594178,-0.623442471,0.121919408,0.856853187,1.751110554,0.147431523,0.026596962,0.44728595,1.785385013,-0.648285091,0.153242469,0.841802478,1.716412306,0.170299709,0.027609719,0.457930088,1.741746902,-0.580017388,0.150920421,0.742290378,1.74450469,0.02436964,0.001026011,0.525441408,1.745595098,-0.021517066,0.001081068,0.7285074,2.363044977,0.015705105,0.000503313,0.526279986,2.373003721,0.038411982,0.000281885,0.715879738,2.936498642,0.426943243,0.000110351,0.51177609,2.930747032,0.353577912,3.37E-05,0.708640397,3.024777889,0.442223728,7.18E-05,0.489240587,3.023488998,0.374234915,4.62E-05,0.721271396,3.124116659,0.089783005,0.000187545,0.571821153,3.103084326,-0.059672989,0.000116397
1,0.652352512,0.673372686,-0.511059165,0.999901056,0.670052946,0.610539138,-0.47402662,0.999733925,0.682281494,0.611647129,-0.473789692,0.999768853,0.69189775,0.61294198,-0.473837674,0.999679506,0.628688693,0.610052586,-0.486153841,0.999817133,0.614564478,0.610384107,-0.485568374,0.999871433,0.601311266,0.612121284,-0.485783815,0.999848902,0.70239687,0.64698714,-0.239673212,0.999602437,0.578509033,0.646447182,-0.285896212,0.999919534,0.674943089,0.745173037,-0.422671974,0.999813676,0.621952534,0.742995977,-0.434976727,0.999919713,0.787624419,1.010794759,-0.0827948,0.996359706,0.443010658,0.955156386,-0.262539178,0.999508202,0.841807485,1.407158852,-0.020102408,0.037637502,0.356503606,1.33234334,-0.219702721,0.2901932,0.810537338,1.710560441,-0.173395187,0.007800953,0.371615708,1.660621762,-0.425183237,0.078871712,0.823120415,1.819494963,-0.21941793,0.014519171,0.348763078,1.776249528,-0.492794514,0.094159164,0.791348577,1.813741922,-0.257574141,0.022829827,0.386397272,1.780106068,-0.526926398,0.125919178,0.779918671,1.767180085,-0.202252716,0.024101293,0.401100159,1.731218576,-0.44842118,0.123157904,0.699267149,1.746829391,0.00971219,0.000583204,0.466042101,1.745431066,-0.005596236,0.000652839,0.668757617,2.357770681,-0.027077761,0.000231306,0.465643167,2.343575001,-0.012706025,0.00015121,0.653897643,2.909838915,0.374652207,5.63E-05,0.44650048,2.880609751,0.233770609,1.36E-05,0.652039349,3.007316351,0.391605139,3.81E-05,0.435556829,2.973818064,0.244353503,1.60E-05,0.632342875,3.08338356,0.01630698,0.000116189,0.481047064,3.055305243,-0.175719112,5.71E-05
0,0.559892297,0.639837861,-0.668724179,0.999950349,0.580168962,0.575735211,-0.62939918,0.999862373,0.594437242,0.577198148,-0.629393339,0.999894857,0.607495546,0.580019653,-0.629547894,0.999848962,0.537211478,0.5798195,-0.635370374,0.999886096,0.524554491,0.582244039,-0.634820461,0.999921203,0.513201535,0.58577764,-0.635103881,0.999892592,0.623091936,0.613981545,-0.347893029,0.999840319,0.497405946,0.622770131,-0.355267137,0.999941826,0.591115832,0.709598899,-0.559014559,0.999905348,0.533255935,0.712784767,-0.561817527,0.999938488,0.741620481,0.9711501,-0.143893898,0.998218477,0.392755091,0.962062836,-0.294174403,0.999515057,0.8163234,1.376093388,-0.164500594,0.041769654,0.335511297,1.353090286,-0.363848329,0.176580653,0.786046267,1.686207056,-0.466837019,0.011586237,0.340480506,1.676276088,-0.809695244,0.051155835,0.801370442,1.805752516,-0.548519492,0.019423166,0.315277249,1.798112035,-0.919795871,0.068423674,0.759515643,1.799788713,-0.594622493,0.034428116,0.355884492,1.803498983,-0.971506238,0.104517356,0.748575211,1.748451233,-0.502136827,0.036824297,0.370926201,1.750369787,-0.846764684,0.102685817,0.675579965,1.739943981,-0.012520814,0.000482169,0.444536269,1.739789844,0.017064538,0.000549263,0.664920926,2.357181549,-0.002015427,0.000202413,0.448759854,2.35761261,0.091612212,9.53E-05,0.666961551,2.906532049,0.477068573,3.51E-05,0.454352528,2.902682066,0.420906067,5.85E-06,0.67471683,3.006923199,0.501435101,3.19E-05,0.451030731,3.005366325,0.435151488,8.01E-06,0.624677241,3.092511415,0.051114332,6.74E-05,0.485855252,3.0804739,-0.038800839,3.27E-05
0,0.55541116,0.641732931,-0.775360644,0.999929905,0.57681334,0.574815571,-0.725192964,0.999822915,0.591301799,0.575997233,-0.725405931,0.999878824,0.603892744,0.577990353,-0.725500584,0.999792814,0.533343732,0.580698252,-0.738319874,0.999835908,0.520013273,0.584336877,-0.737987578,0.999897122,0.509330511,0.588082135,-0.738384426,0.999841511,0.618757367,0.610903144,-0.401829183,0.999831259,0.492985576,0.626220047,-0.437094927,0.999926329,0.588469565,0.710337341,-0.648690581,0.999896407,0.528983951,0.714948893,-0.661146641,0.999925971,0.739398837,0.967165649,-0.132563353,0.997769654,0.389133096,0.959336162,-0.337043941,0.99921155,0.813989997,1.36786139,-0.188519701,0.049313575,0.319765925,1.398055077,-0.42793569,0.219219744,0.802707791,1.686639786,-0.581878781,0.013059794,0.327291071,1.708123922,-0.841904461,0.051427029,0.821481586,1.809678674,-0.670790792,0.019771403,0.305182338,1.831643701,-0.949378848,0.06390442,0.786768854,1.812562704,-0.718380332,0.035547011,0.344735324,1.832301021,-1.027007461,0.103380367,0.770666778,1.759813428,-0.619540811,0.036808949,0.35856688,1.778763533,-0.882089972,0.099000625,0.681421816,1.768164873,-0.008039529,0.000643061,0.456466347,1.771260023,0.012199661,0.000651926,0.68574065,2.389178753,-0.073747985,0.000565306,0.476317346,2.391298532,-0.033107821,0.00016565,0.695863128,2.951010227,0.372400403,6.78E-05,0.493763506,2.95355463,0.260017574,1.24E-05,0.703774393,3.053031683,0.388364524,6.49E-05,0.489283651,3.059402227,0.27032432,2.89E-05,0.659306407,3.137166023,-0.085661694,0.00010086,0.532720327,3.127408504,-0.223274782,6.47E-05
2,0.505671859,0.63856709,-0.543177843,0.999922991,0.529113531,0.568529487,-0.508665621,0.999804318,0.54478538,0.568611085,-0.508506119,0.999866128,0.558274865,0.570187986,-0.508564115,0.999775529,0.48925367,0.574573636,-0.509438813,0.999805331,0.476264954,0.577607989,-0.508829772,0.999872923,0.4637703,0.581178844,-0.509036243,0.999804497,0.58080548,0.607230783,-0.287859261,0.999831617,0.450069427,0.621632218,-0.275514543,0.999899566,0.538297892,0.707559645,-0.459044933,0.999894798,0.486139476,0.715284824,-0.456156194,0.99991262,0.701581538,0.961203456,-0.170542866,0.997847974,0.337700248,0.982587099,-0.266306192,0.999009669,0.799302697,1.377666354,-0.211285189,0.055280604,0.303286761,1.393192291,-0.356948078,0.178103536,0.764048219,1.707833052,-0.409603208,0.017892094,0.31060642,1.725245118,-0.787777305,0.046814844,0.783830166,1.833046675,-0.475249201,0.027799133,0.284988582,1.852885246,-0.886464894,0.062394712,0.733435392,1.829240203,-0.503688931,0.050814409,0.326181978,1.857131481,-0.927446246,0.104743242,0.720367432,1.778212786,-0.434380621,0.053017534,0.341755956,1.802764535,-0.822695911,0.101351745,0.657108307,1.761134863,-0.017346688,0.000570742,0.41711393,1.772753954,0.022135843,0.000542888,0.660316348,2.391349554,-0.007754973,0.000462216,0.442007482,2.408286095,0.097609863,0.000130757,0.671970248,2.95378089,0.441570431,5.30E-05,0.456973732,2.951822281,0.37389046,8.92E-06,0.680683017,3.059706926,0.46323958,5.09E-05,0.454853863,3.053115845,0.389853984,2.10E-05,0.639485896,3.134932756,0.092240252,8.11E-05,0.498135567,3.136039495,-0.025020823,4.91E-05
2,0.477389157,0.629486322,-0.491683334,0.999827087,0.49158892,0.566111982,-0.451540142,0.999616086,0.504472136,0.566387057,-0.451497853,0.999702692,0.516369462,0.567857981,-0.451614857,0.999689281,0.455081642,0.570411205,-0.452830404,0.999597728,0.440407276,0.574266613,-0.452236235,0.999634027,0.426177174,0.579341292,-0.452438891,0.999575734,0.541807413,0.606822073,-0.229307696,0.999728918,0.411562532,0.623870194,-0.20820491,0.999539614,0.503879309,0.697166681,-0.40771693,0.999802113,0.456713378,0.702583611,-0.405190378,0.999716103,0.673611403,0.939249933,-0.149826184,0.998509765,0.328986108,0.988640904,-0.181748793,0.998588979,0.781060874,1.312021852,-0.2070245,0.148846999,0.303795278,1.399707317,-0.261969388,0.107122824,0.763441205,1.643475056,-0.433976024,0.028657431,0.309291244,1.718813181,-0.704623401,0.029455224,0.785738111,1.76612258,-0.50553453,0.04040622,0.285078079,1.843439221,-0.800336063,0.046322502,0.737351656,1.760463476,-0.527891755,0.069281958,0.322377414,1.837738395,-0.849809647,0.074141085,0.723786533,1.712986469,-0.455520153,0.071656071,0.338079095,1.784987688,-0.742550731,0.076441392,0.641453862,1.732890129,-0.040442798,0.000549292,0.409433067,1.764732718,0.044421461,0.000558726,0.653289497,2.358963728,-0.027875582,0.000230104,0.436304897,2.375771999,0.110495642,9.60E-05,0.673096359,2.912876129,0.381615937,4.08E-05,0.470329612,2.914880991,0.420408547,5.41E-06,0.683482587,3.004874706,0.398627609,3.57E-05,0.471356004,3.008800268,0.440604538,1.45E-05,0.646310091,3.097363949,0.002213356,4.57E-05,0.51700151,3.087044716,0.0255506,2.89E-05
0,0.563650966,0.622995555,-0.622511566,0.999931037,0.577888489,0.556200564,-0.577201307,0.999843717,0.590343177,0.55564326,-0.577216029,0.999878824,0.603340745,0.555981815,-0.577228904,0.999866307,0.536322236,0.561799705,-0.582440257,0.999838114,0.520638466,0.566136837,-0.581922412,0.99985677,0.507436156,0.571126103,-0.582157254,0.999829233,0.625218511,0.597181439,-0.301187009,0.999881744,0.488815695,0.612667501,-0.303886056,0.999831915,0.589069843,0.69578582,-0.519519389,0.999913514,0.539939702,0.701192796,-0.521165073,0.99988699,0.75117296,0.967141807,-0.147881538,0.998941779,0.395907313,0.96452868,-0.254240692,0.999114215,0.822905183,1.37319994,-0.190251604,0.12815173,0.343547046,1.374961615,-0.383479953,0.14164488,0.798021734,1.694373965,-0.442703307,0.032734923,0.34995383,1.677204251,-0.906742275,0.054428294,0.811909318,1.818781495,-0.515587032,0.048579164,0.326363146,1.801919222,-1.022288084,0.081119292,0.773025095,1.807048559,-0.552854955,0.082461506,0.366277158,1.787212253,-1.063200712,0.122912288,0.760891974,1.756724238,-0.472051859,0.0858851,0.380779445,1.738800526,-0.941615403,0.123881556,0.69416374,1.753821015,-0.030258209,0.00066969,0.461759895,1.763613701,0.03452009,0.000710197,0.689788759,2.39110899,0.006295569,0.000221805,0.467449576,2.397878885,0.154909045,8.97E-05,0.695070505,2.952248573,0.491173089,3.68E-05,0.485554218,2.947402954,0.539747,4.33E-06,0.701859832,3.04764533,0.514835894,3.43E-05,0.484729201,3.044533014,0.564506471,9.62E-06,0.662594736,3.139168978,0.08448343,4.78E-05,0.523855805,3.131095648,0.107167542,2.72E-05
0,0.572027743,0.634315252,-0.776800454,0.999931574,0.591550708,0.56626457,-0.726967454,0.999840975,0.603679299,0.567876875,-0.727174222,0.999887049,0.617265582,0.570723414,-0.72721082,0.999825478,0.548003852,0.56667906,-0.738155246,0.999843121,0.533386111,0.569068551,-0.737811923,0.999887884,0.520394981,0.572215974,-0.738213599,0.999843717,0.640697598,0.611276448,-0.402323067,0.999866545,0.502013981,0.609998047,-0.438495874,0.999892116,0.598572314,0.71207273,-0.651809335,0.999909997,0.54477489,0.709942698,-0.663128853,0.999915183,0.75398165,0.975746572,-0.17383486,0.997911632,0.401593745,0.960363448,-0.323044032,0.998986483,0.827007771,1.38533473,-0.177940637,0.094364315,0.328100204,1.386780858,-0.357427955,0.209214881,0.804785132,1.707644701,-0.559448659,0.024248274,0.344047785,1.689459562,-0.784306049,0.057057284,0.81752187,1.839197278,-0.648250818,0.033974905,0.32980153,1.813810706,-0.892162681,0.072826996,0.777910829,1.838299036,-0.707302928,0.058973834,0.367146879,1.815785885,-0.948007226,0.116514407,0.76660943,1.779554605,-0.601106822,0.060887605,0.377063751,1.761599422,-0.820990384,0.113462813,0.696699381,1.78392601,-0.01064212,0.000776695,0.466741651,1.777596712,0.014801234,0.000769476,0.689164281,2.413202286,-0.105868384,0.000527444,0.470949233,2.411377907,-0.04367948,0.000132263,0.68937695,2.988723755,0.320070356,5.69E-05,0.479793876,2.983859301,0.226997882,9.19E-06,0.696091175,3.094481707,0.335821807,5.53E-05,0.475439072,3.093316555,0.23561804,2.26E-05,0.651795447,3.176904917,-0.131862134,8.90E-05,0.517141223,3.158266544,-0.255743474,5.82E-05
0,0.555632472,0.636684477,-0.834929109,0.999902129,0.578222036,0.566776931,-0.782559037,0.999816239,0.593528569,0.567739844,-0.782993436,0.999868393,0.605441213,0.569570959,-0.783194125,0.999798596,0.531160712,0.569836915,-0.789664388,0.999801457,0.515757382,0.572127759,-0.789341986,0.999859095,0.502633333,0.575453937,-0.789850116,0.999797165,0.622827828,0.606031179,-0.419560969,0.999857128,0.487083107,0.61673969,-0.440916836,0.999877751,0.589240551,0.711469769,-0.694012046,0.999871433,0.523395658,0.715166748,-0.701485574,0.99988091,0.740843892,0.979769588,-0.170929998,0.99629122,0.37485081,0.972587049,-0.302542865,0.995666742,0.802285671,1.412852526,-0.233603194,0.0715352,0.297551304,1.399842024,-0.399862766,0.176550791,0.782719851,1.754478335,-0.660339355,0.023450906,0.293553919,1.717324138,-0.933903098,0.045618881,0.799393773,1.883189082,-0.768334448,0.035222407,0.270484746,1.839313626,-1.069145203,0.062603973,0.762526155,1.882850528,-0.831223011,0.06008618,0.310949385,1.837668538,-1.132356405,0.102187157,0.748216987,1.829130173,-0.706805468,0.058566093,0.32527557,1.787155867,-0.979554951,0.094649524,0.67228967,1.828255177,-0.013358074,0.000854265,0.427762508,1.82127583,0.017922591,0.000749934,0.663235486,2.514873505,-0.125431895,0.000735275,0.431792796,2.509728432,-0.068617418,0.000227367,0.663579345,3.144763947,0.306203365,7.28E-05,0.438482851,3.139320135,0.180885136,1.26E-05,0.670555651,3.25249362,0.320304543,6.73E-05,0.433788955,3.250501871,0.187247142,2.21E-05,0.619937479,3.337735891,-0.197232991,0.000107392,0.473462999,3.321288824,-0.384889394,7.68E-05
0,0.548942268,0.653075337,-0.83648622,0.999833822,0.571108282,0.583987236,-0.785229504,0.99967885,0.586126685,0.585028052,-0.785553932,0.999760449,0.598181069,0.587463021,-0.785734773,0.999649048,0.526445866,0.585676312,-0.789501429,0.999671519,0.511685133,0.587130129,-0.789301574,0.999767244,0.499170452,0.58958745,-0.789762616,0.999693215,0.61568135,0.62597239,-0.438390553,0.999729276,0.484127045,0.624082625,-0.453912169,0.999806345,0.581534445,0.726543665,-0.705364287,0.999788463,0.52018398,0.726981699,-0.709460616,0.999827743,0.725812733,0.975203931,-0.207578585,0.99560374,0.376789749,0.964397848,-0.280270129,0.996781886,0.787520945,1.383069754,-0.254312515,0.066097915,0.301190346,1.383475184,-0.395151407,0.184897006,0.778650045,1.705916047,-0.654812157,0.01959152,0.2871162,1.649140239,-0.964591861,0.050249107,0.79682523,1.820080042,-0.760850787,0.031476807,0.262259603,1.74894309,-1.110940695,0.070757724,0.763721526,1.813929439,-0.830852687,0.053581674,0.296376914,1.734912276,-1.171911955,0.1162007,0.747623682,1.769112349,-0.702343047,0.051744975,0.313410789,1.695795298,-1.012283325,0.107210554,0.663311005,1.792618155,-0.019014139,0.000918804,0.432495654,1.783912301,0.023309305,0.00082048,0.656258523,2.464705229,-0.17241168,0.001159981,0.438393354,2.455979347,-0.172482744,0.000320249,0.666800141,3.089303255,0.169492736,0.000110956,0.452726513,3.081310034,-0.005775243,1.95E-05,0.673510194,3.192578077,0.174684197,0.000106867,0.451100588,3.188074827,-0.010035286,3.72E-05,0.629988432,3.274910927,-0.327479511,0.000148403,0.485506207,3.255929947,-0.538088322,0.000101985
0,0.543106973,0.636066318,-0.556699336,0.999946713,0.564158916,0.565300047,-0.513920486,0.99987787,0.577172756,0.56516099,-0.51387465,0.999908566,0.587803423,0.566339672,-0.513927102,0.99987036,0.519668341,0.570301831,-0.520167112,0.999885023,0.50530833,0.572349608,-0.519636035,0.999917746,0.493379533,0.574595869,-0.519890606,0.999894738,0.611636102,0.604387581,-0.273567915,0.999886215,0.483240694,0.612070322,-0.273072064,0.99993223,0.573602021,0.707660556,-0.462077379,0.999919116,0.517004609,0.709247053,-0.466163725,0.999934494,0.739631772,0.979939878,-0.139569685,0.998327851,0.372088134,0.978916705,-0.254464328,0.999320686,0.820521235,1.395840168,-0.1647439,0.060158595,0.318957865,1.395239115,-0.275957406,0.227604032,0.785787702,1.726777792,-0.379208475,0.015893243,0.329165429,1.731770277,-0.639611363,0.068934441,0.799861312,1.851976156,-0.442104906,0.024685552,0.304571629,1.85899663,-0.725983143,0.087124653,0.753210187,1.84359026,-0.464663416,0.044142,0.346232474,1.85733068,-0.762248635,0.141299963,0.743531108,1.790738225,-0.402258724,0.046399273,0.361978501,1.803814411,-0.669379771,0.135746747,0.676735103,1.784737468,-0.018105652,0.000472067,0.435876846,1.7876302,0.022728203,0.000497718,0.666662872,2.421757221,-0.02145496,0.000396645,0.444785357,2.423231363,0.094022937,0.000139731,0.66860652,2.98529911,0.439539433,5.88E-05,0.455160797,2.971457481,0.414316088,7.79E-06,0.677646577,3.089112997,0.462466061,6.34E-05,0.450556517,3.075685978,0.435080707,1.65E-05,0.630386889,3.176656008,0.064722911,7.62E-05,0.498526573,3.156122923,0.009033059,4.07E-05
1,0.743078589,0.664077222,-0.713198066,0.999821126,0.753038704,0.604930103,-0.661107183,0.99962604,0.764558136,0.607573748,-0.660989225,0.999657094,0.776038945,0.611095786,-0.661128163,0.999545336,0.718292594,0.603947937,-0.68446666,0.999713063,0.703655779,0.60553354,-0.684019208,0.999775231,0.688955486,0.60818696,-0.684315503,0.999746561,0.784040689,0.64895767,-0.341454417,0.999470234,0.657453656,0.643634856,-0.44261831,0.999861598,0.762032032,0.73919189,-0.5926525,0.999751866,0.719039798,0.738971651,-0.62016052,0.999867976,0.859492898,0.991259158,-0.081155531,0.996289074,0.523444355,0.970695496,-0.371816695,0.999108016,0.879753768,1.385428071,0.196193501,0.053035513,0.344523013,1.301073313,-0.400884926,0.375035316,0.881336391,1.685960054,0.195773885,0.014811444,0.343195319,1.60099113,-0.689626098,0.092835464,0.903198123,1.783377409,0.193389401,0.021687815,0.319517374,1.709132195,-0.762379467,0.09486258,0.885521889,1.797410131,0.135863841,0.034282595,0.361257732,1.715102077,-0.799007773,0.132170558,0.869479299,1.7618469,0.163716182,0.035697166,0.373288304,1.675171733,-0.712103546,0.130531564,0.770891786,1.781344056,0.006022894,0.000848222,0.543659568,1.774337888,-0.002488435,0.000900504,0.746071458,2.41990447,0.043079436,0.000372126,0.532196879,2.412248611,0.092540458,0.000134097,0.738310158,3.003191471,0.565382183,6.26E-05,0.523648798,2.979112387,0.507083058,1.00E-05,0.736321628,3.097810984,0.590435147,4.35E-05,0.508570194,3.071202993,0.536306262,1.94E-05,0.728383958,3.186944485,0.148108736,9.08E-05,0.574691892,3.164064646,0.040245548,5.57E-05
1,0.645886838,0.64738667,-0.573724926,0.99990052,0.669613242,0.581834793,-0.532944381,0.999748766,0.685576081,0.585284472,-0.532809734,0.999786019,0.699536502,0.589170694,-0.532784939,0.999705315,0.626051903,0.581962824,-0.539842606,0.999812901,0.612659872,0.584522724,-0.539227128,0.999860406,0.601897299,0.587891579,-0.539529741,0.999836028,0.716006398,0.628279924,-0.274490297,0.999653459,0.580177665,0.628483713,-0.299330115,0.999911845,0.678103089,0.728517652,-0.473734617,0.999808609,0.617046595,0.723904729,-0.47878319,0.999903023,0.823907554,1.008350611,-0.110523418,0.996418357,0.445541084,0.971571088,-0.262128204,0.999373734,0.881478488,1.438912511,-0.106811367,0.032907583,0.355210811,1.370128989,-0.315442204,0.250082374,0.839249909,1.771028757,-0.347124666,0.010428853,0.363620758,1.732241631,-0.717687726,0.074929699,0.85134095,1.891966105,-0.411566257,0.018256502,0.336292475,1.864093184,-0.815104783,0.093460552,0.814863205,1.882977247,-0.439544588,0.029667744,0.381579697,1.864457726,-0.851036668,0.134367719,0.802874565,1.832931161,-0.37553671,0.032103919,0.399091125,1.812021017,-0.747764289,0.132705584,0.737888932,1.796362162,0.000478323,0.000533066,0.47667709,1.792330623,0.004223752,0.000611308,0.705014229,2.44489193,0.002609873,0.000192015,0.481946409,2.429443121,0.032156762,8.71E-05,0.694016397,3.015559673,0.519044816,3.33E-05,0.475963414,2.984770298,0.401416242,5.41E-06,0.696111977,3.122068644,0.54432863,2.43E-05,0.46718207,3.088108063,0.421648413,8.43E-06,0.661580145,3.204340219,0.115025178,6.53E-05,0.512869298,3.176023245,-0.051433425,3.43E-05
0,0.521198511,0.646371901,-0.81244123,0.999895394,0.54580611,0.571609139,-0.766127884,0.999738157,0.560839295,0.573323965,-0.766309142,0.999808371,0.573263884,0.576084077,-0.766426802,0.999690652,0.498438358,0.574584603,-0.77446574,0.999770224,0.483716637,0.576774538,-0.774042368,0.999846339,0.472829193,0.578435898,-0.774405539,0.999792814,0.592030585,0.6128425,-0.450927794,0.999749184,0.45763278,0.615684211,-0.486042112,0.999883473,0.555268466,0.720449924,-0.690102637,0.999839067,0.492187172,0.721771479,-0.697399259,0.999898911,0.712994039,0.969378233,-0.234373361,0.996760666,0.339115858,0.968094826,-0.335876852,0.998754919,0.794189334,1.379780412,-0.24410741,0.042568155,0.266248196,1.41999054,-0.296376556,0.168730795,0.778101683,1.696044564,-0.558629215,0.012190734,0.285226673,1.748223424,-0.674049079,0.041972414,0.798493743,1.816610336,-0.647813141,0.020588666,0.266291708,1.872086883,-0.77611655,0.059890967,0.7572878,1.812510729,-0.688944876,0.036735326,0.30563128,1.86906755,-0.845170498,0.098607332,0.742220521,1.762575746,-0.593170166,0.038606495,0.319323212,1.816529393,-0.715876162,0.095643126,0.65094173,1.791225672,-0.029996717,0.000345628,0.412772983,1.800064802,0.034595359,0.000344519,0.659169018,2.437618732,-0.126291394,0.000560153,0.442609072,2.446661234,0.088034615,0.000150165,0.672543883,3.033329487,0.364247352,5.38E-05,0.457907617,3.03919673,0.442901671,9.41E-06,0.680955231,3.139826536,0.384493887,4.79E-05,0.454814583,3.149585724,0.462706238,2.20E-05,0.628130019,3.228305817,-0.125144333,8.27E-05,0.494306564,3.21485424,-0.043734182,5.47E-05
2,0.414713681,0.636190534,-0.530869305,0.999922812,0.432920158,0.564423561,-0.504747272,0.999787986,0.447929472,0.564452767,-0.50457257,0.999842763,0.462932527,0.566125929,-0.504590452,0.999769747,0.397652626,0.566023767,-0.490836799,0.999804795,0.385896981,0.566841424,-0.490162522,0.999860704,0.374114096,0.56809181,-0.490411103,0.999819756,0.496549904,0.605194151,-0.313223541,0.999807239,0.365104765,0.607495308,-0.230462432,0.999876201,0.442714602,0.705094039,-0.458001137,0.999870002,0.397513896,0.708623588,-0.43476373,0.999896348,0.634429574,0.953863084,-0.204812974,0.997344315,0.271422952,0.973887742,-0.204665259,0.998982131,0.717401743,1.390580416,-0.218912244,0.044053461,0.239237994,1.388149261,-0.20977135,0.121369578,0.685754716,1.707688093,-0.343390912,0.013995506,0.248987272,1.735851169,-0.531006575,0.034597144,0.691085279,1.828095555,-0.407381833,0.02544496,0.222315282,1.861504793,-0.616239846,0.055402011,0.646113634,1.820360184,-0.432067245,0.046375286,0.262335569,1.862377882,-0.668785155,0.094684459,0.633992672,1.773944616,-0.365865767,0.048677739,0.280540586,1.809882045,-0.569119155,0.093320876,0.57715553,1.76309526,-0.035204578,0.000258299,0.338169694,1.769695878,0.039912816,0.000265197,0.576213837,2.408243418,-0.015854642,0.000272899,0.36461997,2.416188478,0.103175119,8.20E-05,0.584668934,2.986643076,0.371325612,3.04E-05,0.377934247,2.985630512,0.480074346,3.96E-06,0.593894005,3.08382678,0.388738662,2.87E-05,0.376415551,3.083737135,0.502774775,9.68E-06,0.543771029,3.1719594,0.048727609,4.48E-05,0.411225557,3.164498568,-0.001061307,2.68E-05
2,0.351652354,0.639322937,-0.501926184,0.999908447,0.373136133,0.570900798,-0.482239544,0.9997558,0.389421284,0.570842683,-0.482219279,0.999820888,0.40563947,0.571970105,-0.482391775,0.999771714,0.33778733,0.571435034,-0.459616512,0.999752402,0.327279627,0.571565866,-0.458942115,0.999802768,0.31779623,0.57220757,-0.459248483,0.999746859,0.437364489,0.608331025,-0.30156526,0.999808013,0.315214992,0.608962893,-0.178699166,0.999766409,0.37783432,0.705051422,-0.434023619,0.999857903,0.337182969,0.707226098,-0.399224937,0.999842644,0.564814091,0.930678904,-0.242057651,0.998153687,0.22962153,0.981242716,-0.120530352,0.998974442,0.656446993,1.361733794,-0.306068063,0.072112434,0.205964565,1.392297029,-0.200429469,0.087519571,0.632939935,1.69074738,-0.438600689,0.022025723,0.216519028,1.740159988,-0.619429886,0.026669633,0.655345976,1.809087634,-0.505499423,0.036267199,0.192403957,1.869460344,-0.704567194,0.045453727,0.610506952,1.80915761,-0.525783956,0.065117717,0.22930713,1.872139812,-0.761973321,0.078226849,0.595767975,1.763090372,-0.456094831,0.068474032,0.24632971,1.819549918,-0.661334097,0.079810448,0.539092064,1.738185406,-0.070789382,0.000363261,0.312239259,1.757302523,0.074863806,0.00037546,0.5540604,2.384617567,-0.120835438,0.00023024,0.346479833,2.402080536,0.154259279,7.62E-05,0.572073519,2.974173307,0.233865887,3.15E-05,0.365492463,2.980240822,0.40602845,3.25E-06,0.586197495,3.068985939,0.246242315,3.02E-05,0.365287125,3.077195168,0.420487314,8.76E-06,0.5257954,3.164031029,-0.172186613,4.01E-05,0.395938367,3.160056829,0.0037172,2.07E-05
