class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
1,0.59554863,0.835313022,-4.07346344,0.999757111,0.669715166,0.698921859,-4.054568291,0.999668956,0.71157825,0.695335209,-4.053811073,0.999636173,0.750449002,0.691457689,-4.053900719,0.999490082,0.529646277,0.690027952,-4.0861063,0.999738038,0.480108827,0.681738317,-4.086995125,0.999765575,0.445271969,0.675893426,-4.086446285,0.999728143,0.802430511,0.687447727,-3.290159702,0.999549627,0.394287288,0.677268445,-3.464352369,0.999868155,0.648344159,0.953992784,-3.738188982,0.998622775,0.522835076,0.945531726,-3.785462141,0.998792768,0.912346363,0.919127762,-2.257167816,0.975650668,0.214000061,0.946182013,-2.536890745,0.984059215,1.135132551,1.306927919,-1.544347525,0.165329099,0.089874886,1.423465848,-1.826359749,0.20490545,1.078255296,1.578904867,-1.23303473,0.043509915,0.126674846,1.609165192,-1.638978243,0.043011572,1.081642032,1.673936248,-1.17908287,0.053029515,0.124136806,1.684356809,-1.637098074,0.063256651,1.056798339,1.626900196,-1.266592741,0.068371549,0.135618731,1.631425858,-1.701754928,0.084134161,1.031179667,1.586654067,-1.25324893,0.070258185,0.156631067,1.594898462,-1.659263015,0.080924429,0.72915411,1.884796619,0.016592707,0.005007535,0.354372174,1.911470652,-0.011777979,0.004104637,0.653466344,1.913203359,0.361623138,0.011604448,0.333531469,2.118820429,0.416800797,0.007850321,0.674018025,2.451204062,1.621709824,0.001038453,0.513347745,2.418159723,1.533254504,0.000724544,0.670761824,2.555663347,1.720241308,0.000850244,0.528887689,2.447008848,1.626088142,0.000873199,0.674592137,2.662441492,1.254092574,0.00177349,0.617947519,2.645589113,1.111712217,0.001788808
1,0.59551388,0.835350752,-4.047078609,0.999750495,0.669577241,0.699155927,-4.027211189,0.999668956,0.711306751,0.695563555,-4.026535511,0.999634027,0.75011158,0.691692054,-4.026736259,0.999488533,0.529734254,0.690336645,-4.059340477,0.999736488,0.480176061,0.682045102,-4.060263157,0.999762595,0.445296288,0.676162302,-4.059755325,0.999723613,0.802013099,0.687614024,-3.289206028,0.99954468,0.394275486,0.677286685,-3.458451748,0.99986577,0.647708297,0.954069793,-3.719139814,0.998519778,0.522654176,0.945675611,-3.766577244,0.99869585,0.911743164,0.919116199,-2.255002499,0.975334823,0.213751867,0.946314752,-2.5232234,0.98344487,1.135082245,1.302965164,-1.381322145,0.164689347,0.088790558,1.423384905,-1.772848725,0.201687828,1.079261541,1.576056957,-0.966056824,0.042677488,0.123085812,1.610573649,-1.506225944,0.041817352,1.082340121,1.668060541,-0.890248477,0.051827878,0.119858623,1.685015917,-1.494610548,0.061578382,1.05837059,1.619655967,-0.974417031,0.066836447,0.131805986,1.63475275,-1.561442614,0.08192043,1.033145428,1.580041051,-0.983766079,0.068783924,0.152635828,1.597991824,-1.526087046,0.0788275,0.729637384,1.883907676,0.015984531,0.00497522,0.35360828,1.909396529,-0.011208935,0.004040387,0.653098583,1.997127533,0.369799674,0.011248364,0.334291458,2.167570591,0.448499769,0.007703748,0.681310058,2.571183205,1.650332689,0.001007356,0.512817085,2.53247571,1.514968634,0.000715774,0.684642196,2.678269625,1.749742746,0.000822793,0.528271377,2.569477558,1.598100424,0.000870361,0.674658597,2.795737028,1.279565573,0.001716024,0.61329788,2.783522844,1.031844854,0.001769221
1,0.594377041,0.836717248,-4.04863739,0.999759912,0.668607831,0.701450765,-4.024977684,0.999686062,0.710271001,0.698075891,-4.024319649,0.999652028,0.749147534,0.694346964,-4.02453804,0.999512255,0.528947949,0.69115907,-4.058397293,0.999750078,0.47942844,0.682516336,-4.059352875,0.999774277,0.444600165,0.676456869,-4.058876991,0.999735773,0.801372528,0.690306067,-3.273293257,0.999565959,0.393852681,0.677229524,-3.454056978,0.999872804,0.646460414,0.955286801,-3.71628809,0.998517454,0.521544814,0.946495831,-3.766896486,0.998695016,0.906646907,0.919604361,-2.216015339,0.974757016,0.213738486,0.945949197,-2.536091805,0.983053446,1.117048025,1.265623927,-1.308832407,0.160892665,0.080504037,1.409356594,-1.793759704,0.196278945,1.056989193,1.436389327,-0.897841811,0.042993955,0.104345798,1.602637887,-1.535326123,0.040861558,1.056068182,1.502853155,-0.820728779,0.052419085,0.096510194,1.678531528,-1.519046426,0.060555439,1.033449292,1.448642612,-0.898086727,0.067664392,0.112787709,1.629286289,-1.586315274,0.080587536,1.011127234,1.419017911,-0.913647771,0.069558293,0.134748727,1.592493057,-1.554815054,0.07763958,0.718938887,1.884146333,0.024541175,0.004872538,0.344165802,1.909380198,-0.019685306,0.00392568,0.629795551,1.985677958,0.362604737,0.011029484,0.330533743,2.150694609,0.437627882,0.007475028,0.666450262,2.540991306,1.640890837,0.000982995,0.497265279,2.494083881,1.509119749,0.000693764,0.670712888,2.648028612,1.737689972,0.000809435,0.508117974,2.530905008,1.591940403,0.000849005,0.662974119,2.745067835,1.258202195,0.001677768,0.596755862,2.724652052,1.000073195,0.001717509
1,0.593059897,0.836520255,-4.027215004,0.999745131,0.667159677,0.701465547,-4.00947094,0.999670088,0.708989501,0.698178172,-4.00883007,0.999630094,0.748151958,0.694590747,-4.009122849,0.999485195,0.527439952,0.691113412,-4.037091255,0.999738693,0.478165209,0.682421982,-4.038058281,0.999763012,0.443604082,0.676346183,-4.037765026,0.999725282,0.801252842,0.690567076,-3.273434877,0.999540567,0.393369168,0.676769912,-3.437205791,0.999867558,0.645792305,0.955240428,-3.704803467,0.998450398,0.520499587,0.946134567,-3.746278286,0.998649418,0.908661544,0.919198632,-2.2160182,0.974618733,0.21330595,0.945931852,-2.522506952,0.983519971,1.125303745,1.27755177,-1.287401199,0.162132964,0.079860225,1.412713647,-1.774963021,0.202472657,1.063826799,1.547947049,-0.853871167,0.042095013,0.099046126,1.691226482,-1.538492441,0.041473109,1.062367082,1.644126058,-0.774660051,0.051035449,0.086830929,1.793970704,-1.529774308,0.060986746,1.040038109,1.599292159,-0.859057903,0.06589026,0.108300366,1.750562906,-1.608311892,0.081108898,1.017985225,1.561110854,-0.870583057,0.067859866,0.132119313,1.70584178,-1.563285589,0.078337096,0.72472775,1.877371192,0.025639877,0.004871171,0.346440047,1.902015209,-0.020850182,0.003977287,0.63805449,2.041508436,0.344371259,0.011012408,0.333153009,2.223670959,0.390635073,0.007652195,0.67386806,2.663360834,1.579450607,0.000980288,0.497320712,2.649386406,1.373284936,0.000704271,0.677772284,2.777834415,1.67039454,0.000796719,0.508245289,2.69641614,1.444730163,0.000867716,0.669937611,2.889397621,1.157612562,0.001666095,0.599386215,2.902341366,0.811478019,0.001744194
1,0.59400773,0.836211145,-3.872057438,0.999740481,0.667492568,0.701198876,-3.844799757,0.999662459,0.709085047,0.698013902,-3.844135761,0.999609888,0.74798727,0.694477499,-3.844352245,0.99946779,0.529816031,0.69066292,-3.88394475,0.999735951,0.480124772,0.682027221,-3.884927273,0.999759018,0.444661438,0.676067054,-3.884745121,0.999726474,0.799292505,0.690282762,-3.148659468,0.999508679,0.393561244,0.677039802,-3.321240902,0.999864519,0.646108031,0.955202997,-3.552452803,0.998405159,0.521028817,0.946212471,-3.606782913,0.998638272,0.90345794,0.918501854,-2.109398127,0.975517571,0.213052437,0.947708368,-2.47502017,0.984322309,1.105313301,1.299279809,-1.131136417,0.16412507,0.081627734,1.445255876,-1.733305216,0.218571976,1.047910452,1.627518773,-0.673587382,0.042618033,0.106831037,1.816117525,-1.503013611,0.041440725,1.049198627,1.73695457,-0.589361489,0.050579581,0.090432443,1.93881166,-1.520004392,0.059879348,1.027914762,1.695951343,-0.671316266,0.065441974,0.122715428,1.903749585,-1.609834909,0.079779699,1.00368154,1.654262424,-0.690678537,0.067460313,0.148195207,1.850414395,-1.538466096,0.077993989,0.723254025,1.87479043,0.038638107,0.00497657,0.342892051,1.90205276,-0.034000464,0.004039729,0.655277014,2.103526354,0.277149439,0.010790721,0.323899776,2.281449795,0.292889416,0.00779422,0.681946039,2.719290018,1.44828403,0.000940338,0.488303989,2.709586859,1.207783818,0.0006939,0.682119548,2.831749678,1.534429312,0.000756773,0.499157995,2.760759592,1.271985531,0.000871694,0.680001795,2.951373577,1.03926456,0.001624121,0.598343313,2.956077814,0.651792228,0.001760065
1,0.595247149,0.832315147,-3.813549042,0.999750972,0.667753696,0.697584748,-3.783667088,0.999668777,0.709137797,0.694944322,-3.783004284,0.999611914,0.747966409,0.691803813,-3.78314352,0.999470711,0.530798495,0.688596487,-3.822247028,0.999745607,0.480678231,0.680999339,-3.823252201,0.999769151,0.444927543,0.675689936,-3.823163271,0.999739051,0.799050748,0.688457072,-3.075222492,0.999504626,0.393555194,0.677623093,-3.257895947,0.999869883,0.646684766,0.952301443,-3.495349169,0.998483419,0.522238195,0.945082903,-3.550240278,0.998719931,0.901919961,0.917771757,-2.037230968,0.976479769,0.213624805,0.949166834,-2.43246603,0.985362649,1.097543001,1.302347064,-1.019803643,0.165334493,0.08164341,1.457852244,-1.743353844,0.232591793,1.045824289,1.645570517,-0.531680882,0.041904401,0.108014427,1.857273102,-1.567829251,0.041645266,1.047368288,1.760507107,-0.433618695,0.049618658,0.092053726,1.992930293,-1.583074331,0.059672467,1.027964711,1.725564837,-0.512207627,0.064179018,0.127892762,1.956727624,-1.67478776,0.079456389,1.00347805,1.684919238,-0.546727717,0.066138372,0.151896089,1.900503159,-1.603057265,0.077887043,0.72315973,1.890384793,0.038267452,0.005043425,0.340878993,1.915948987,-0.033602342,0.004178333,0.652828515,2.309437275,0.275601089,0.010916408,0.329754293,2.435611725,0.300056756,0.007969672,0.679681003,2.983995676,1.455912948,0.000935871,0.456784159,2.998415709,1.170264959,0.000723999,0.678872168,3.10112071,1.540366888,0.000732919,0.455687761,3.073687792,1.227295756,0.000926185,0.6781829,3.247833014,1.011480927,0.001601688,0.572519958,3.282685757,0.559399128,0.001868563
1,0.599695563,0.82393223,-3.803035259,0.999758244,0.669807613,0.692688704,-3.768790007,0.999671817,0.710230947,0.691321552,-3.768163681,0.999611378,0.748255849,0.689044178,-3.76830411,0.999468982,0.535926521,0.684003115,-3.810948849,0.999752283,0.48471126,0.677699089,-3.811974049,0.999776602,0.44751364,0.673419833,-3.811941624,0.999748051,0.79842031,0.687120616,-3.040906429,0.999499559,0.394272625,0.677338183,-3.243127108,0.999874055,0.6498335,0.94694978,-3.478684187,0.998548269,0.525822818,0.939786077,-3.538955212,0.998788893,0.899551511,0.916644096,-1.99700284,0.977399409,0.214564472,0.949216306,-2.421347857,0.9862324,1.084182501,1.302919269,-0.972539783,0.165192842,0.081735939,1.4572891,-1.747757196,0.241837174,1.029865503,1.643129826,-0.506449521,0.041461062,0.110593751,1.847059846,-1.595331669,0.041133981,1.029535532,1.758169055,-0.41316098,0.049117658,0.0961418,1.979771733,-1.609162569,0.058806103,1.013748884,1.721878052,-0.491509289,0.063468948,0.133296058,1.943058133,-1.703175902,0.078272827,0.989251912,1.681178808,-0.52208221,0.065271601,0.155772537,1.888061762,-1.63079381,0.076902278,0.722357392,1.892515421,0.04294771,0.005090354,0.339559972,1.92057085,-0.038467646,0.004254227,0.652661145,2.302289486,0.274420083,0.011145815,0.336091906,2.448916197,0.278998315,0.008185691,0.680428386,2.983881235,1.440961599,0.000944034,0.454574764,3.007568836,1.123271465,0.000753663,0.679146826,3.106140852,1.521541119,0.000720091,0.450797707,3.084095716,1.177327156,0.000973948,0.685010612,3.238070011,0.977524281,0.001606378,0.574280679,3.283096075,0.49060297,0.001966465
1,0.599859715,0.81724,-3.831141949,0.999766588,0.66991359,0.687126696,-3.793643236,0.99967736,0.710317552,0.687039435,-3.793023586,0.999615848,0.748281837,0.685855806,-3.793156147,0.999472797,0.536190212,0.678450048,-3.835770369,0.99975878,0.484970033,0.673392892,-3.836804867,0.999783874,0.447716564,0.670229912,-3.836719036,0.999755859,0.79830873,0.685888529,-3.05600071,0.999499679,0.394395441,0.676457524,-3.260136127,0.999877393,0.650350034,0.943151891,-3.504090548,0.998598814,0.526051104,0.934560478,-3.56456995,0.998840809,0.898115754,0.916638434,-2.004725933,0.9779616,0.215185001,0.951373816,-2.432139397,0.98672992,1.08042717,1.311692357,-0.982587337,0.163352519,0.082630031,1.468901157,-1.756664872,0.245428711,1.025898695,1.647686243,-0.497301817,0.040891826,0.118804216,1.861074567,-1.589333773,0.040231429,1.025020242,1.762097001,-0.40120396,0.048608981,0.107134081,1.994685292,-1.60453105,0.05763736,1.010398984,1.724188924,-0.479279697,0.062817298,0.144825488,1.959205747,-1.695680857,0.076785013,0.985866725,1.683311701,-0.512645662,0.064497016,0.165545732,1.903052807,-1.628200531,0.075687081,0.720255613,1.905237913,0.045536909,0.005036341,0.336772531,1.93588829,-0.041017648,0.004200289,0.65200901,2.261148691,0.276533693,0.011078082,0.341561258,2.420143843,0.286657631,0.008220233,0.680440962,2.929512978,1.441979647,0.000929208,0.457287729,2.945329189,1.147025108,0.000753968,0.679134011,3.050933838,1.522693276,0.000698683,0.453442037,3.017924547,1.203075528,0.000984655,0.68674773,3.177422523,0.993142426,0.001579959,0.576788485,3.210364819,0.53936851,0.001993225
1,0.579208076,0.691857696,-3.692689896,0.999600708,0.659685075,0.566435277,-3.68164897,0.999039054,0.698597431,0.56794399,-3.681171417,0.999016225,0.735294938,0.569953859,-3.681175232,0.998387456,0.516558528,0.557721138,-3.679016113,0.999344766,0.472420305,0.552205503,-3.679816008,0.999462724,0.44261831,0.54808718,-3.679655552,0.999365509,0.792893231,0.567182958,-3.008587837,0.998635888,0.400013506,0.540876627,-2.999561548,0.999720156,0.640103519,0.818789363,-3.386828184,0.999178708,0.513588905,0.802631378,-3.386582613,0.999587059,0.924363494,0.821078658,-2.119818211,0.985702395,0.227105945,0.858724713,-2.121018171,0.996947587,1.100096226,1.198588729,-1.922171593,0.290721536,0.081390806,1.367651582,-1.912543058,0.371791929,1.00997901,1.347959518,-2.287489891,0.036387663,0.073807791,1.763420105,-2.478978634,0.075996786,1.001145124,1.420359731,-2.369011402,0.037489507,0.050225198,1.894892335,-2.60925436,0.07718417,0.969218612,1.355872989,-2.410740376,0.047539659,0.08878614,1.837636352,-2.669830799,0.105124719,0.95176667,1.329553962,-2.30880928,0.048210438,0.121403381,1.785783648,-2.519360542,0.105622984,0.759526372,1.811128497,-0.054246731,0.002993271,0.345747054,1.81106627,0.05937735,0.003248163,0.697161078,2.306743383,0.1058283,0.014320678,0.362414539,2.432785273,0.265884221,0.007335171,0.738955379,2.969926596,1.378498554,0.000821715,0.433346808,2.980582476,1.2437222,0.000548515,0.739634693,3.090944767,1.467135191,0.000280981,0.44362554,3.05463028,1.308000207,0.000586229,0.696821868,3.236189842,0.841866612,0.000877175,0.520640194,3.265259504,0.55734551,0.001602058
1,0.589220345,0.695597827,-3.487193584,0.999783039,0.665704429,0.558525681,-3.500604153,0.999460936,0.703878045,0.561333656,-3.499830246,0.999394238,0.740458488,0.564138532,-3.499835253,0.999033511,0.524676919,0.544757783,-3.504552126,0.999651849,0.473350704,0.541543782,-3.505015612,0.999706745,0.440117449,0.539699197,-3.504959106,0.999650776,0.795187175,0.56372869,-2.942415953,0.999067068,0.387454838,0.542486966,-2.951519728,0.999818087,0.640089035,0.825408697,-3.220369816,0.999294162,0.512292922,0.81157881,-3.224446774,0.999639392,0.917975605,0.833138704,-2.036782026,0.985008836,0.207898825,0.864826918,-2.159608603,0.997273743,1.114188552,1.252760649,-1.473098636,0.307712168,0.05812021,1.387999177,-1.807082176,0.37959975,1.08833015,1.635068774,-1.425435781,0.030941237,0.064342096,1.85763514,-1.988092065,0.063523814,1.111958742,1.761724591,-1.41402173,0.031785939,0.033623908,2.023114443,-2.056941032,0.067615144,1.083798647,1.738804102,-1.492271185,0.040995996,0.083949968,1.98832345,-2.131478071,0.091317713,1.052408934,1.698544741,-1.449998379,0.041548394,0.117397584,1.926102877,-2.022072077,0.091886133,0.75541538,1.82631743,-0.046897676,0.004065241,0.32496053,1.805680871,0.050116517,0.004495021,0.697555482,2.645851851,0.277728885,0.030681208,0.360116392,2.629164457,0.237044856,0.01563889,0.715332389,3.366348743,1.416421175,0.001860376,0.380849302,3.36062026,1.115391493,0.001651053,0.707136035,3.49408412,1.476882219,0.000456644,0.391238064,3.479687452,1.16670537,0.001422988,0.677835584,3.666011095,0.743147254,0.00219215,0.443193376,3.672614336,0.334867775,0.003992175
1,0.589362442,0.695518494,-3.500549316,0.999785542,0.665883422,0.558515191,-3.524549007,0.999471545,0.70431453,0.561401248,-3.523766756,0.999401987,0.741238892,0.564261258,-3.524011135,0.999055743,0.525127709,0.544887304,-3.528940201,0.999656022,0.47376895,0.541650116,-3.529381275,0.999707103,0.440367877,0.539774656,-3.529193401,0.99965173,0.795929492,0.564942956,-2.977102041,0.999078274,0.387589753,0.542832971,-2.988513947,0.999815941,0.640470684,0.826096892,-3.238481045,0.99930495,0.512555182,0.812527359,-3.242401838,0.999641895,0.919420362,0.835853875,-2.104657412,0.985205412,0.207865521,0.865631104,-2.16208148,0.997273624,1.118027925,1.28420186,-1.636551857,0.311994106,0.058239825,1.393791437,-1.803189516,0.37724638,1.083754301,1.6652987,-1.599274874,0.03039127,0.064840063,1.858238816,-2.013288021,0.062069811,1.107411623,1.793239832,-1.601882219,0.031032519,0.035296764,2.023081303,-2.08723712,0.065838709,1.081964254,1.762477279,-1.667848587,0.040068399,0.084061205,1.987305403,-2.156000376,0.088965937,1.052001238,1.72070992,-1.618830323,0.04077591,0.117485978,1.925182223,-2.044875383,0.089684285,0.757272661,1.836375117,-0.056791425,0.004203246,0.324904531,1.810826421,0.060304411,0.004692053,0.697680831,2.667104006,0.263972044,0.030646684,0.353733242,2.637276411,0.256124228,0.015769357,0.713343561,3.387078524,1.465138197,0.00179496,0.364950925,3.371855736,1.203409553,0.001617228,0.706039548,3.514693975,1.532095075,0.000442178,0.376725048,3.491767883,1.262388468,0.001379998,0.668645382,3.693732977,0.766406298,0.00211365,0.421007931,3.692631721,0.404893011,0.003903552
0,0.563897967,0.466546655,-1.505416632,0.998377085,0.59963119,0.387229234,-1.41089952,0.99719286,0.619301021,0.390625119,-1.411634684,0.997208357,0.63925302,0.394888818,-1.411898017,0.996495843,0.528742611,0.384981483,-1.415799618,0.99765718,0.498951375,0.386500299,-1.415268421,0.998019159,0.472010374,0.389211684,-1.416163445,0.998118818,0.672100008,0.435189694,-0.793926775,0.996350884,0.440603822,0.433963895,-0.791131377,0.998675823,0.607428432,0.563790739,-1.275729775,0.998627126,0.52071476,0.559987247,-1.274840832,0.999145925,0.86257112,0.891099811,-0.375995517,0.979148984,0.281349003,0.900932074,-0.464329302,0.988086581,1.001808524,1.382423162,-0.403620541,0.131051496,0.168036252,1.433059216,-0.382464409,0.302008569,0.971664906,1.774141669,-1.128400683,0.025850186,0.239459634,1.784788966,-1.131291032,0.091375664,1.001345873,1.916169286,-1.341520429,0.038171872,0.224008128,1.919543147,-1.360649705,0.103999764,0.95260489,1.901472211,-1.461073041,0.05789848,0.276338935,1.896671534,-1.504980445,0.155834824,0.926278949,1.849303484,-1.213442087,0.055277187,0.297494203,1.845418692,-1.216451406,0.145339027,0.779168427,1.892520189,-0.079074129,0.000689219,0.392288625,1.907757282,0.084852308,0.000715192,0.790318847,2.769343376,-0.155569822,0.004788675,0.411656618,2.765970469,-0.077441789,0.001969511,0.803930461,3.566475868,0.626327157,0.000484842,0.44592014,3.556892157,0.450031847,0.000138174,0.811730385,3.69028616,0.647654474,0.000215641,0.447504938,3.67581439,0.470314264,0.000238739,0.748252332,3.797373056,-0.285770565,0.00036676,0.50670594,3.785713196,-0.481228739,0.00061636
0,0.565022349,0.429506212,-1.454430342,0.998876691,0.598320961,0.357483894,-1.357250094,0.997866094,0.616325974,0.35891822,-1.357956648,0.997968078,0.633942723,0.362315863,-1.35822928,0.99749732,0.529997468,0.36009109,-1.358154058,0.998182952,0.50324738,0.363471597,-1.357600927,0.998551667,0.479208708,0.367435902,-1.358462334,0.998612642,0.6689533,0.418894887,-0.759424388,0.997145832,0.448614746,0.424222499,-0.7390095,0.99894172,0.608975887,0.525541544,-1.234651923,0.999004066,0.521073759,0.523830473,-1.229603767,0.999358296,0.864078879,0.889563918,-0.392376661,0.984470844,0.287599593,0.901835144,-0.449943691,0.992871225,1.021955013,1.375231147,-0.575837076,0.130402043,0.165745124,1.427479625,-0.514074922,0.334238529,1.004052281,1.788907647,-1.357402921,0.023068111,0.22121498,1.776869893,-1.397361755,0.107090078,1.03091228,1.933713198,-1.578433275,0.034266289,0.206948489,1.91208303,-1.646052599,0.119335055,0.973324895,1.918889523,-1.688135505,0.053725809,0.265214384,1.883152127,-1.769509673,0.180538759,0.948184967,1.864184618,-1.438839912,0.052728903,0.282202333,1.831536055,-1.478654146,0.17050527,0.778807521,1.875450969,-0.078425489,0.000815698,0.393792391,1.889489055,0.084426381,0.0009136,0.782325387,2.738279104,-0.198397726,0.003224859,0.419151694,2.737302065,-0.108840249,0.001372666,0.7917009,3.522550106,0.546263337,0.000454594,0.433741808,3.522402525,0.375567555,0.000105961,0.802533507,3.648230076,0.564542115,0.000225962,0.43207702,3.648313046,0.391675621,0.000218396,0.727086961,3.75535965,-0.33603856,0.000282914,0.489132166,3.746398449,-0.547501922,0.000450304
0,0.565069854,0.426299572,-1.457590818,0.998905003,0.598347008,0.354737371,-1.360222101,0.997893989,0.616365969,0.356228203,-1.360961318,0.998024046,0.634005368,0.359316558,-1.361220717,0.997547328,0.529997528,0.357222736,-1.361663818,0.998199821,0.503288925,0.360484779,-1.361157656,0.998585224,0.479339063,0.364213139,-1.36204648,0.998628974,0.669119895,0.416491687,-0.762271285,0.997210443,0.448786676,0.422272623,-0.744015694,0.998952687,0.609398484,0.523041368,-1.237189412,0.999017715,0.521166444,0.521250069,-1.232849121,0.999364316,0.864836216,0.888949275,-0.392264545,0.984702229,0.28749159,0.901943564,-0.452566713,0.993109405,1.021927357,1.374802709,-0.586953223,0.128878281,0.169787169,1.427920938,-0.525336325,0.328783661,1.005483389,1.788202286,-1.395603299,0.022668706,0.220463365,1.785439253,-1.407923937,0.105679095,1.032912135,1.932892203,-1.614035845,0.033734664,0.204289943,1.922645092,-1.659941673,0.117985874,0.975000739,1.919399977,-1.726962328,0.053049784,0.262438506,1.901764393,-1.779848456,0.178969264,0.949688792,1.8640728,-1.478483558,0.052014403,0.280317545,1.847413778,-1.488388181,0.168830454,0.77901113,1.874807477,-0.073835403,0.00083976,0.393743664,1.889436245,0.079891607,0.000943758,0.784066796,2.73683238,-0.196585327,0.003314234,0.422909319,2.735539913,-0.174214616,0.0014087,0.802185059,3.520268917,0.544906735,0.000470831,0.445097834,3.520848274,0.298197806,0.000110148,0.813485444,3.647224665,0.562406838,0.000234486,0.444366753,3.647807121,0.311879992,0.000223326,0.741921306,3.753363848,-0.333913982,0.00029606,0.506409883,3.743754387,-0.624588668,0.000465524
0,0.568246961,0.421856284,-1.443080425,0.999046743,0.599652767,0.350204259,-1.344735622,0.998143971,0.617428184,0.351798534,-1.345469236,0.998277903,0.635859609,0.354694963,-1.345754981,0.997863948,0.531681597,0.35233289,-1.347428083,0.998397291,0.50507009,0.355551511,-1.346805334,0.99875468,0.481312364,0.358960479,-1.347641826,0.998783588,0.670941353,0.413326859,-0.740313709,0.997529685,0.449154139,0.419411153,-0.724247813,0.999057889,0.612556696,0.520485938,-1.221165419,0.999140918,0.523189187,0.518809259,-1.217683196,0.999432087,0.869188488,0.886054397,-0.381246597,0.985949397,0.285156369,0.90326041,-0.447340339,0.99390161,1.020360827,1.370762348,-0.584175229,0.124388389,0.174000099,1.429871321,-0.512297988,0.334697336,1.010294795,1.780488372,-1.353435278,0.022194939,0.222111374,1.795291543,-1.385053515,0.108014844,1.040239453,1.925360203,-1.567032576,0.032882757,0.205431849,1.93464613,-1.627673507,0.119160943,0.981393039,1.913493872,-1.675658941,0.051913492,0.264505893,1.911064506,-1.753623605,0.18083486,0.955968678,1.859185815,-1.43381393,0.051116131,0.282356501,1.85661304,-1.466877341,0.170782551,0.785524845,1.875730872,-0.080907583,0.000862763,0.39436996,1.891508937,0.086938575,0.000969045,0.795148253,2.7394135,-0.106183246,0.00316772,0.429158747,2.740068913,-0.024965916,0.001379239,0.82473278,3.520324469,0.710929394,0.00049918,0.468946129,3.520896196,0.550186515,0.00011037,0.836727619,3.646214485,0.736548543,0.000247102,0.470323503,3.645466805,0.576955974,0.000225426,0.772896886,3.754052877,-0.160952032,0.000304209,0.539889455,3.746368885,-0.369104028,0.000485432
0,0.569918275,0.421186745,-1.419550061,0.999081969,0.600359797,0.349682719,-1.324591756,0.998206377,0.617932737,0.351187795,-1.325228572,0.998338461,0.636525214,0.353972346,-1.325529814,0.997941315,0.532965302,0.351845175,-1.327006102,0.998451829,0.506420135,0.35504505,-1.326384783,0.998799503,0.482498944,0.358472794,-1.327205658,0.998825908,0.671274245,0.41222775,-0.736506045,0.997617543,0.449499458,0.418778628,-0.720822275,0.999088585,0.613645971,0.520342529,-1.204366565,0.999176443,0.524435401,0.518563032,-1.200455189,0.999453366,0.869844913,0.885785878,-0.381875694,0.986406088,0.285106987,0.903034151,-0.44828099,0.994176745,1.029156208,1.367586613,-0.586616278,0.125986636,0.172668144,1.429981947,-0.523329616,0.334820718,1.018590093,1.779628515,-1.387809992,0.022073457,0.206308812,1.796249628,-1.419858217,0.108625039,1.046603441,1.925082326,-1.606836557,0.032790884,0.183944061,1.9351964,-1.665993452,0.120317779,0.986935437,1.913160443,-1.712254763,0.051913332,0.243757337,1.911457181,-1.78997457,0.182685375,0.961734414,1.858953953,-1.467772603,0.051078729,0.264968932,1.857236505,-1.502094388,0.172622487,0.786387563,1.875794172,-0.080284968,0.000867852,0.39479658,1.891701818,0.086308569,0.000981364,0.795106471,2.739714384,-0.113993213,0.003122516,0.429301202,2.740495205,-0.038053475,0.001354344,0.82350719,3.520881891,0.685170531,0.000498909,0.468087971,3.521160841,0.522824168,0.000108489,0.835411191,3.646672487,0.707767367,0.000246366,0.469504178,3.64571023,0.547372162,0.000221241,0.770447195,3.754516602,-0.192557275,0.000301509,0.537844777,3.746749878,-0.411866963,0.000473238
